ts_utc,price,size,taker_side_raw,minute,mid_prevailing,sign,signed_size
2026-02-28 14:03:01.020182+00:00,0.12,249.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-249.0
2026-02-28 14:03:01.661715+00:00,0.14,17.0,yes,2026-02-28 14:03:00+00:00,0.14,1,17.0
2026-02-28 14:03:01.661715+00:00,0.14,100.0,yes,2026-02-28 14:03:00+00:00,0.14,1,100.0
2026-02-28 14:03:01.661715+00:00,0.15,4.0,yes,2026-02-28 14:03:00+00:00,0.14,1,4.0
2026-02-28 14:03:02.085323+00:00,0.15,200.0,yes,2026-02-28 14:03:00+00:00,0.14,1,200.0
2026-02-28 14:03:04.353654+00:00,0.15,125.0,yes,2026-02-28 14:03:00+00:00,0.14,1,125.0
2026-02-28 14:03:05.036642+00:00,0.15,629.0,yes,2026-02-28 14:03:00+00:00,0.14,1,629.0
2026-02-28 14:03:08.009802+00:00,0.14,413.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-413.0
2026-02-28 14:03:08.387504+00:00,0.15,980.0,yes,2026-02-28 14:03:00+00:00,0.14,1,980.0
2026-02-28 14:03:08.387504+00:00,0.15,55.0,yes,2026-02-28 14:03:00+00:00,0.14,1,55.0
2026-02-28 14:03:08.387504+00:00,0.15,1041.0,yes,2026-02-28 14:03:00+00:00,0.14,1,1041.0
2026-02-28 14:03:10.495079+00:00,0.14,84.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-84.0
2026-02-28 14:03:10.495079+00:00,0.14,16.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-16.0
2026-02-28 14:03:14.902075+00:00,0.15,314.0,yes,2026-02-28 14:03:00+00:00,0.14,1,314.0
2026-02-28 14:03:16.106372+00:00,0.15,50.0,yes,2026-02-28 14:03:00+00:00,0.14,1,50.0
2026-02-28 14:03:17.016592+00:00,0.15,314.0,yes,2026-02-28 14:03:00+00:00,0.14,1,314.0
2026-02-28 14:03:18.122105+00:00,0.16,14000.0,yes,2026-02-28 14:03:00+00:00,0.14,1,14000.0
2026-02-28 14:03:18.122105+00:00,0.16,1869.0,yes,2026-02-28 14:03:00+00:00,0.14,1,1869.0
2026-02-28 14:03:18.122105+00:00,0.16,1000.0,yes,2026-02-28 14:03:00+00:00,0.14,1,1000.0
2026-02-28 14:03:18.122105+00:00,0.15,3281.0,yes,2026-02-28 14:03:00+00:00,0.14,1,3281.0
2026-02-28 14:03:18.122105+00:00,0.16,4000.0,yes,2026-02-28 14:03:00+00:00,0.14,1,4000.0
2026-02-28 14:03:23.639231+00:00,0.17,555.0,yes,2026-02-28 14:03:00+00:00,0.14,1,555.0
2026-02-28 14:03:23.791270+00:00,0.14,6.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-6.0
2026-02-28 14:03:25.516060+00:00,0.14,1.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-1.0
2026-02-28 14:03:33.708830+00:00,0.17,757.0,yes,2026-02-28 14:03:00+00:00,0.14,1,757.0
2026-02-28 14:03:35.669472+00:00,0.14,9.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-9.0
2026-02-28 14:03:35.669472+00:00,0.14,40.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-40.0
2026-02-28 14:03:35.669472+00:00,0.14,55.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-55.0
2026-02-28 14:03:44.860569+00:00,0.15,100.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-100.0
2026-02-28 14:03:44.964878+00:00,0.16,236.0,yes,2026-02-28 14:03:00+00:00,0.14,1,236.0
2026-02-28 14:03:46.109674+00:00,0.12,10.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-10.0
2026-02-28 14:03:46.109674+00:00,0.11,52.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-52.0
2026-02-28 14:03:46.109674+00:00,0.1,1.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-1.0
2026-02-28 14:03:46.109674+00:00,0.11,1515.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-1515.0
2026-02-28 14:03:46.109674+00:00,0.14,1960.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-1960.0
2026-02-28 14:03:46.109674+00:00,0.11,1000.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-1000.0
2026-02-28 14:03:46.109674+00:00,0.1,9294.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-9294.0
2026-02-28 14:03:46.109674+00:00,0.11,3500.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-3500.0
2026-02-28 14:03:46.109674+00:00,0.15,55.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-55.0
2026-02-28 14:03:46.109674+00:00,0.15,20.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-20.0
2026-02-28 14:03:46.109674+00:00,0.11,6500.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-6500.0
2026-02-28 14:03:46.109674+00:00,0.12,46.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-46.0
2026-02-28 14:03:46.109674+00:00,0.13,866.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-866.0
2026-02-28 14:03:46.109674+00:00,0.11,1000.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-1000.0
2026-02-28 14:03:46.109674+00:00,0.12,151.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-151.0
2026-02-28 14:03:46.109674+00:00,0.1,500.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-500.0
2026-02-28 14:03:46.109674+00:00,0.1,196.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-196.0
2026-02-28 14:03:46.109674+00:00,0.11,450.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-450.0
2026-02-28 14:03:46.109674+00:00,0.1,10.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-10.0
2026-02-28 14:03:46.109674+00:00,0.12,2000.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-2000.0
2026-02-28 14:03:46.109674+00:00,0.13,3500.0,no,2026-02-28 14:03:00+00:00,0.14,-1,-3500.0
2026-02-28 14:03:51.850009+00:00,0.14,15.0,yes,2026-02-28 14:03:00+00:00,0.14,1,15.0
2026-02-28 14:03:51.850009+00:00,0.15,48.0,yes,2026-02-28 14:03:00+00:00,0.14,1,48.0
2026-02-28 14:03:57.823375+00:00,0.17,5.0,yes,2026-02-28 14:03:00+00:00,0.14,1,5.0
2026-02-28 14:03:57.823375+00:00,0.18,500.0,yes,2026-02-28 14:03:00+00:00,0.14,1,500.0
2026-02-28 14:03:57.823375+00:00,0.16,100.0,yes,2026-02-28 14:03:00+00:00,0.14,1,100.0
2026-02-28 14:03:57.823375+00:00,0.17,1000.0,yes,2026-02-28 14:03:00+00:00,0.14,1,1000.0
2026-02-28 14:03:57.823375+00:00,0.17,15.0,yes,2026-02-28 14:03:00+00:00,0.14,1,15.0
2026-02-28 14:03:57.823375+00:00,0.18,14770.0,yes,2026-02-28 14:03:00+00:00,0.14,1,14770.0
2026-02-28 14:03:57.823375+00:00,0.16,28.0,yes,2026-02-28 14:03:00+00:00,0.14,1,28.0
2026-02-28 14:03:57.823375+00:00,0.17,5000.0,yes,2026-02-28 14:03:00+00:00,0.14,1,5000.0
2026-02-28 14:03:57.823375+00:00,0.18,520.0,yes,2026-02-28 14:03:00+00:00,0.14,1,520.0
2026-02-28 14:03:57.823375+00:00,0.16,1000.0,yes,2026-02-28 14:03:00+00:00,0.14,1,1000.0
2026-02-28 14:03:57.823375+00:00,0.16,2000.0,yes,2026-02-28 14:03:00+00:00,0.14,1,2000.0
2026-02-28 14:03:57.823375+00:00,0.16,93.0,yes,2026-02-28 14:03:00+00:00,0.14,1,93.0
2026-02-28 14:03:57.823375+00:00,0.16,50.0,yes,2026-02-28 14:03:00+00:00,0.14,1,50.0
